"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2013/01/03 01:00:00","HUD VL","957","6"
"2013/01/03 01:00:00","LONGIL","2038","6"
"2013/01/03 01:00:00","MHK VL","795","6"
"2013/01/03 01:00:00","MILLWD","306","6"
"2013/01/03 01:00:00","N.Y.C.","4818","6"
"2013/01/03 01:00:00","NORTH","804","6"
"2013/01/03 01:00:00","WEST","1593","6"
"2013/01/03 02:00:00","CAPITL","1164","7"
"2013/01/03 02:00:00","CENTRL","1615","7"
"2013/01/03 02:00:00","DUNWOD","535","7"
"2013/01/03 02:00:00","GENESE","941","7"
"2013/01/03 02:00:00","HUD VL","948","7"
"2013/01/03 02:00:00","LONGIL","1994","7"
"2013/01/03 02:00:00","MHK VL","781","7"
"2013/01/03 02:00:00","MILLWD","304","7"
"2013/01/03 02:00:00","N.Y.C.","4694","7"
"2013/01/03 02:00:00","NORTH","796","7"
"2013/01/03 02:00:00","WEST","1571","7"
"2013/01/03 03:00:00","CAPITL","1171","8"
"2013/01/03 03:00:00","CENTRL","1608","8"
"2013/01/03 03:00:00","DUNWOD","526","8"
"2013/01/03 03:00:00","GENESE","938","8"
"2013/01/03 03:00:00","HUD VL","945","8"
"2013/01/03 03:00:00","LONGIL","1973","8"
"2013/01/03 03:00:00","MHK VL","784","8"
"2013/01/03 03:00:00","MILLWD","303","8"
"2013/01/03 03:00:00","N.Y.C.","4638","8"
"2013/01/03 03:00:00","NORTH","798","8"
"2013/01/03 03:00:00","WEST","1560","8"
"2013/01/03 04:00:00","CAPITL","1207","9"
"2013/01/03 04:00:00","CENTRL","1643","9"
"2013/01/03 04:00:00","DUNWOD","535","9"
"2013/01/03 04:00:00","GENESE","967","9"
"2013/01/03 04:00:00","HUD VL","960","9"
"2013/01/03 04:00:00","LONGIL","2020","9"
"2013/01/03 04:00:00","MHK VL","806","9"
"2013/01/03 04:00:00","MILLWD","307","9"
"2013/01/03 04:00:00","N.Y.C.","4672","9"
"2013/01/03 04:00:00","NORTH","815","9"
"2013/01/03 04:00:00","WEST","1578","9"
"2013/01/03 05:00:00","CAPITL","1290","10"
"2013/01/03 05:00:00","CENTRL","1755","10"
"2013/01/03 05:00:00","DUNWOD","568","10"
"2013/01/03 05:00:00","GENESE","1028","10"
"2013/01/03 05:00:00","HUD VL","1017","10"
"2013/01/03 05:00:00","LONGIL","2124","10"
"2013/01/03 05:00:00","MHK VL","859","10"
"2013/01/03 05:00:00","MILLWD","329","10"
"2013/01/03 05:00:00","N.Y.C.","4878","10"
"2013/01/03 05:00:00","NORTH","820","10"
"2013/01/03 05:00:00","WEST","1640","10"
"2013/01/03 06:00:00","CAPITL","1440","11"
"2013/01/03 06:00:00","CENTRL","1957","11"
"2013/01/03 06:00:00","DUNWOD","633","11"
"2013/01/03 06:00:00","GENESE","1127","11"
"2013/01/03 06:00:00","HUD VL","1116","11"
"2013/01/03 06:00:00","LONGIL","2332","11"
"2013/01/03 06:00:00","MHK VL","977","11"
"2013/01/03 06:00:00","MILLWD","365","11"
"2013/01/03 06:00:00","N.Y.C.","5347","11"
"2013/01/03 06:00:00","NORTH","854","11"
"2013/01/03 06:00:00","WEST","1779","11"
"2013/01/03 07:00:00","CAPITL","1539","12"
"2013/01/03 07:00:00","CENTRL","2081","12"
"2013/01/03 07:00:00","DUNWOD","686","12"
"2013/01/03 07:00:00","GENESE","1199","12"
"2013/01/03 07:00:00","HUD VL","1179","12"
"2013/01/03 07:00:00","LONGIL","2486","12"
"2013/01/03 07:00:00","MHK VL","1051","12"
"2013/01/03 07:00:00","MILLWD","393","12"
"2013/01/03 07:00:00","N.Y.C.","5869","12"
"2013/01/03 07:00:00","NORTH","883","12"
"2013/01/03 07:00:00","WEST","1912","12"
"2013/01/03 08:00:00","CAPITL","1531","13"
"2013/01/03 08:00:00","CENTRL","2061","13"
"2013/01/03 08:00:00","DUNWOD","707","13"
"2013/01/03 08:00:00","GENESE","1189","13"
"2013/01/03 08:00:00","HUD VL","1188","13"
"2013/01/03 08:00:00","LONGIL","2543","13"
"2013/01/03 08:00:00","MHK VL","1043","13"
"2013/01/03 08:00:00","MILLWD","387","13"
"2013/01/03 08:00:00","N.Y.C.","6191","13"
"2013/01/03 08:00:00","NORTH","880","13"
"2013/01/03 08:00:00","WEST","1921","13"
"2013/01/03 09:00:00","CAPITL","1529","14"
"2013/01/03 09:00:00","CENTRL","2069","14"
"2013/01/03 09:00:00","DUNWOD","722","14"
"2013/01/03 09:00:00","GENESE","1201","14"
"2013/01/03 09:00:00","HUD VL","1200","14"
"2013/01/03 09:00:00","LONGIL","2583","14"
"2013/01/03 09:00:00","MHK VL","1047","14"
"2013/01/03 09:00:00","MILLWD","378","14"
"2013/01/03 09:00:00","N.Y.C.","6417","14"
"2013/01/03 09:00:00","NORTH","876","14"
"2013/01/03 09:00:00","WEST","1917","14"
"2013/01/03 10:00:00","CAPITL","1526","15"
"2013/01/03 10:00:00","CENTRL","2068","15"
"2013/01/03 10:00:00","DUNWOD","723","15"
"2013/01/03 10:00:00","GENESE","1203","15"
"2013/01/03 10:00:00","HUD VL","1212","15"
"2013/01/03 10:00:00","LONGIL","2610","15"
"2013/01/03 10:00:00","MHK VL","1047","15"
"2013/01/03 10:00:00","MILLWD","375","15"
"2013/01/03 10:00:00","N.Y.C.","6541","15"
"2013/01/03 10:00:00","NORTH","874","15"
"2013/01/03 10:00:00","WEST","1920","15"
"2013/01/03 11:00:00","CAPITL","1518","16"
"2013/01/03 11:00:00","CENTRL","2058","16"
"2013/01/03 11:00:00","DUNWOD","721","16"
"2013/01/03 11:00:00","GENESE","1201","16"
"2013/01/03 11:00:00","HUD VL","1212","16"
"2013/01/03 11:00:00","LONGIL","2611","16"
"2013/01/03 11:00:00","MHK VL","1033","16"
"2013/01/03 11:00:00","MILLWD","368","16"
"2013/01/03 11:00:00","N.Y.C.","6578","16"
"2013/01/03 11:00:00","NORTH","867","16"
"2013/01/03 11:00:00","WEST","1921","16"
"2013/01/03 12:00:00","CAPITL","1501","17"
"2013/01/03 12:00:00","CENTRL","2019","17"
"2013/01/03 12:00:00","DUNWOD","714","17"
"2013/01/03 12:00:00","GENESE","1190","17"
"2013/01/03 12:00:00","HUD VL","1202","17"
"2013/01/03 12:00:00","LONGIL","2591","17"
"2013/01/03 12:00:00","MHK VL","1013","17"
"2013/01/03 12:00:00","MILLWD","366","17"
"2013/01/03 12:00:00","N.Y.C.","6582","17"
"2013/01/03 12:00:00","NORTH","855","17"
"2013/01/03 12:00:00","WEST","1903","17"
"2013/01/03 13:00:00","CAPITL","1486","18"
"2013/01/03 13:00:00","CENTRL","2016","18"
"2013/01/03 13:00:00","DUNWOD","714","18"
"2013/01/03 13:00:00","GENESE","1187","18"
"2013/01/03 13:00:00","HUD VL","1197","18"
"2013/01/03 13:00:00","LONGIL","2572","18"
"2013/01/03 13:00:00","MHK VL","1001","18"
"2013/01/03 13:00:00","MILLWD","364","18"
"2013/01/03 13:00:00","N.Y.C.","6573","18"
"2013/01/03 13:00:00","NORTH","849","18"
"2013/01/03 13:00:00","WEST","1906","18"
"2013/01/03 14:00:00","CAPITL","1461","19"
"2013/01/03 14:00:00","CENTRL","1993","19"
"2013/01/03 14:00:00","DUNWOD","716","19"
"2013/01/03 14:00:00","GENESE","1183","19"
"2013/01/03 14:00:00","HUD VL","1194","19"
"2013/01/03 14:00:00","LONGIL","2568","19"
"2013/01/03 14:00:00","MHK VL","990","19"
"2013/01/03 14:00:00","MILLWD","363","19"
"2013/01/03 14:00:00","N.Y.C.","6567","19"
"2013/01/03 14:00:00","NORTH","847","19"
"2013/01/03 14:00:00","WEST","1897","19"
"2013/01/03 15:00:00","CAPITL","1464","20"
"2013/01/03 15:00:00","CENTRL","1981","20"
"2013/01/03 15:00:00","DUNWOD","720","20"
"2013/01/03 15:00:00","GENESE","1184","20"
"2013/01/03 15:00:00","HUD VL","1196","20"
"2013/01/03 15:00:00","LONGIL","2607","20"
"2013/01/03 15:00:00","MHK VL","984","20"
"2013/01/03 15:00:00","MILLWD","372","20"
"2013/01/03 15:00:00","N.Y.C.","6598","20"
"2013/01/03 15:00:00","NORTH","849","20"
"2013/01/03 15:00:00","WEST","1888","20"
"2013/01/03 16:00:00","CAPITL","1536","21"
"2013/01/03 16:00:00","CENTRL","2044","21"
"2013/01/03 16:00:00","DUNWOD","762","21"
"2013/01/03 16:00:00","GENESE","1217","21"
"2013/01/03 16:00:00","HUD VL","1254","21"
"2013/01/03 16:00:00","LONGIL","2760","21"
"2013/01/03 16:00:00","MHK VL","1020","21"
"2013/01/03 16:00:00","MILLWD","393","21"
"2013/01/03 16:00:00","N.Y.C.","6725","21"
"2013/01/03 16:00:00","NORTH","869","21"
"2013/01/03 16:00:00","WEST","1923","21"
"2013/01/03 17:00:00","CAPITL","1682","22"
"2013/01/03 17:00:00","CENTRL","2225","22"
"2013/01/03 17:00:00","DUNWOD","820","22"
"2013/01/03 17:00:00","GENESE","1325","22"
"2013/01/03 17:00:00","HUD VL","1383","22"
"2013/01/03 17:00:00","LONGIL","3053","22"
"2013/01/03 17:00:00","MHK VL","1106","22"
"2013/01/03 17:00:00","MILLWD","437","22"
"2013/01/03 17:00:00","N.Y.C.","6921","22"
"2013/01/03 17:00:00","NORTH","896","22"
"2013/01/03 17:00:00","WEST","2064","22"
"2013/01/03 18:00:00","CAPITL","1697","23"
"2013/01/03 18:00:00","CENTRL","2240","23"
"2013/01/03 18:00:00","DUNWOD","825","23"
"2013/01/03 18:00:00","GENESE","1331","23"
"2013/01/03 18:00:00","HUD VL","1403","23"
"2013/01/03 18:00:00","LONGIL","3121","23"
"2013/01/03 18:00:00","MHK VL","1113","23"
"2013/01/03 18:00:00","MILLWD","454","23"
"2013/01/03 18:00:00","N.Y.C.","6815","23"
"2013/01/03 18:00:00","NORTH","891","23"
"2013/01/03 18:00:00","WEST","2081","23"
"2013/01/03 19:00:00","CAPITL","1663","0"
"2013/01/03 19:00:00","CENTRL","2211","0"
"2013/01/03 19:00:00","DUNWOD","810","0"
"2013/01/03 19:00:00","GENESE","1311","0"
"2013/01/03 19:00:00","HUD VL","1379","0"
"2013/01/03 19:00:00","LONGIL","3071","0"
"2013/01/03 19:00:00","MHK VL","1095","0"
"2013/01/03 19:00:00","MILLWD","450","0"
"2013/01/03 19:00:00","N.Y.C.","6637","0"
"2013/01/03 19:00:00","NORTH","890","0"
"2013/01/03 19:00:00","WEST","2057","0"
"2013/01/03 20:00:00","CAPITL","1607","1"
"2013/01/03 20:00:00","CENTRL","2144","1"
"2013/01/03 20:00:00","DUNWOD","780","1"
"2013/01/03 20:00:00","GENESE","1274","1"
"2013/01/03 20:00:00","HUD VL","1340","1"
"2013/01/03 20:00:00","LONGIL","2974","1"
"2013/01/03 20:00:00","MHK VL","1061","1"
"2013/01/03 20:00:00","MILLWD","436","1"
"2013/01/03 20:00:00","N.Y.C.","6416","1"
"2013/01/03 20:00:00","NORTH","875","1"
"2013/01/03 20:00:00","WEST","2016","1"
"2013/01/03 21:00:00","CAPITL","1509","2"
"2013/01/03 21:00:00","CENTRL","2030","2"
"2013/01/03 21:00:00","DUNWOD","737","2"
"2013/01/03 21:00:00","GENESE","1206","2"
"2013/01/03 21:00:00","HUD VL","1266","2"
"2013/01/03 21:00:00","LONGIL","2805","2"
"2013/01/03 21:00:00","MHK VL","993","2"
"2013/01/03 21:00:00","MILLWD","410","2"
"2013/01/03 21:00:00","N.Y.C.","6173","2"
"2013/01/03 21:00:00","NORTH","851","2"
"2013/01/03 21:00:00","WEST","1941","2"
"2013/01/03 22:00:00","CAPITL","1377","3"
"2013/01/03 22:00:00","CENTRL","1863","3"
"2013/01/03 22:00:00","DUNWOD","681","3"
"2013/01/03 22:00:00","GENESE","1109","3"
"2013/01/03 22:00:00","HUD VL","1163","3"
"2013/01/03 22:00:00","LONGIL","2565","3"
"2013/01/03 22:00:00","MHK VL","901","3"
"2013/01/03 22:00:00","MILLWD","367","3"
"2013/01/03 22:00:00","N.Y.C.","5841","3"
"2013/01/03 22:00:00","NORTH","822","3"
"2013/01/03 22:00:00","WEST","1830","3"
"2013/01/03 23:00:00","CAPITL","1271","4"
"2013/01/03 23:00:00","CENTRL","1729","4"
"2013/01/03 23:00:00","DUNWOD","619","4"
"2013/01/03 23:00:00","GENESE","1022","4"
"2013/01/03 23:00:00","HUD VL","1056","4"
"2013/01/03 23:00:00","LONGIL","2320","4"
"2013/01/03 23:00:00","MHK VL","832","4"
"2013/01/03 23:00:00","MILLWD","332","4"
"2013/01/03 23:00:00","N.Y.C.","5432","4"
"2013/01/03 23:00:00","NORTH","795","4"
"2013/01/03 23:00:00","WEST","1707","4"
"2013/01/04 00:00:00","CAPITL","1253","5"
"2013/01/04 00:00:00","CENTRL","1728","5"
"2013/01/04 00:00:00","DUNWOD","610","5"
"2013/01/04 00:00:00","GENESE","986","5"
"2013/01/04 00:00:00","HUD VL","1019","5"
"2013/01/04 00:00:00","LONGIL","2171","5"
"2013/01/04 00:00:00","MHK VL","846","5"
"2013/01/04 00:00:00","MILLWD","323","5"
"2013/01/04 00:00:00","N.Y.C.","5156","5"
"2013/01/04 00:00:00","NORTH","819","5"
"2013/01/04 00:00:00","WEST","1699","5"
"2013/01/04 01:00:00","CAPITL","1197","6"
"2013/01/04 01:00:00","CENTRL","1671","6"
"2013/01/04 01:00:00","DUNWOD","581","6"
"2013/01/04 01:00:00","GENESE","954","6"
"2013/01/04 01:00:00","HUD VL","982","6"
"2013/01/04 01:00:00","LONGIL","2053","6"
"2013/01/04 01:00:00","MHK VL","806","6"
"2013/01/04 01:00:00","MILLWD","311","6"
"2013/01/04 01:00:00","N.Y.C.","4912","6"
"2013/01/04 01:00:00","NORTH","802","6"
"2013/01/04 01:00:00","WEST","1644","6"
"2013/01/04 02:00:00","CAPITL","1165","7"
"2013/01/04 02:00:00","CENTRL","1640","7"
"2013/01/04 02:00:00","DUNWOD","563","7"
"2013/01/04 02:00:00","GENESE","937","7"
"2013/01/04 02:00:00","HUD VL","965","7"
"2013/01/04 02:00:00","LONGIL","1996","7"
"2013/01/04 02:00:00","MHK VL","790","7"
"2013/01/04 02:00:00","MILLWD","305","7"
"2013/01/04 02:00:00","N.Y.C.","4757","7"
"2013/01/04 02:00:00","NORTH","787","7"
"2013/01/04 02:00:00","WEST","1614","7"
"2013/01/04 03:00:00","CAPITL","1166","8"
"2013/01/04 03:00:00","CENTRL","1624","8"
"2013/01/04 03:00:00","DUNWOD","549","8"
"2013/01/04 03:00:00","GENESE","931","8"
"2013/01/04 03:00:00","HUD VL","957","8"
"2013/01/04 03:00:00","LONGIL","1967","8"
"2013/01/04 03:00:00","MHK VL","789","8"
"2013/01/04 03:00:00","MILLWD","305","8"
"2013/01/04 03:00:00","N.Y.C.","4679","8"
"2013/01/04 03:00:00","NORTH","773","8"
"2013/01/04 03:00:00","WEST","1600","8"
"2013/01/04 04:00:00","CAPITL","1196","9"
"2013/01/04 04:00:00","CENTRL","1665","9"
"2013/01/04 04:00:00","DUNWOD","559","9"
"2013/01/04 04:00:00","GENESE","957","9"
"2013/01/04 04:00:00","HUD VL","969","9"
"2013/01/04 04:00:00","LONGIL","2011","9"
"2013/01/04 04:00:00","MHK VL","799","9"
"2013/01/04 04:00:00","MILLWD","314","9"
"2013/01/04 04:00:00","N.Y.C.","4702","9"
"2013/01/04 04:00:00","NORTH","785","9"
"2013/01/04 04:00:00","WEST","1606","9"
"2013/01/04 05:00:00","CAPITL","1256","10"
"2013/01/04 05:00:00","CENTRL","1759","10"
"2013/01/04 05:00:00","DUNWOD","590","10"
"2013/01/04 05:00:00","GENESE","1013","10"
"2013/01/04 05:00:00","HUD VL","1018","10"
"2013/01/04 05:00:00","LONGIL","2104","10"
"2013/01/04 05:00:00","MHK VL","838","10"
"2013/01/04 05:00:00","MILLWD","329","10"
"2013/01/04 05:00:00","N.Y.C.","4904","10"
"2013/01/04 05:00:00","NORTH","800","10"
"2013/01/04 05:00:00","WEST","1665","10"
"2013/01/04 06:00:00","CAPITL","1396","11"
"2013/01/04 06:00:00","CENTRL","1952","11"
"2013/01/04 06:00:00","DUNWOD","658","11"
"2013/01/04 06:00:00","GENESE","1112","11"
"2013/01/04 06:00:00","HUD VL","1110","11"
"2013/01/04 06:00:00","LONGIL","2313","11"
"2013/01/04 06:00:00","MHK VL","942","11"
"2013/01/04 06:00:00","MILLWD","365","11"
"2013/01/04 06:00:00","N.Y.C.","5366","11"
"2013/01/04 06:00:00","NORTH","827","11"
"2013/01/04 06:00:00","WEST","1792","11"
"2013/01/04 07:00:00","CAPITL","1492","12"
"2013/01/04 07:00:00","CENTRL","2089","12"
"2013/01/04 07:00:00","DUNWOD","715","12"
"2013/01/04 07:00:00","GENESE","1188","12"
"2013/01/04 07:00:00","HUD VL","1177","12"
"2013/01/04 07:00:00","LONGIL","2477","12"
"2013/01/04 07:00:00","MHK VL","1014","12"
"2013/01/04 07:00:00","MILLWD","394","12"
"2013/01/04 07:00:00","N.Y.C.","5888","12"
"2013/01/04 07:00:00","NORTH","853","12"
"2013/01/04 07:00:00","WEST","1930","12"
"2013/01/04 08:00:00","CAPITL","1498","13"
"2013/01/04 08:00:00","CENTRL","2085","13"
"2013/01/04 08:00:00","DUNWOD","739","13"
"2013/01/04 08:00:00","GENESE","1186","13"
"2013/01/04 08:00:00","HUD VL","1197","13"
"2013/01/04 08:00:00","LONGIL","2542","13"
"2013/01/04 08:00:00","MHK VL","1014","13"
"2013/01/04 08:00:00","MILLWD","389","13"
"2013/01/04 08:00:00","N.Y.C.","6212","13"
"2013/01/04 08:00:00","NORTH","854","13"
"2013/01/04 08:00:00","WEST","1943","13"
"2013/01/04 09:00:00","CAPITL","1506","14"
"2013/01/04 09:00:00","CENTRL","2102","14"
"2013/01/04 09:00:00","DUNWOD","758","14"
"2013/01/04 09:00:00","GENESE","1201","14"
"2013/01/04 09:00:00","HUD VL","1215","14"
"2013/01/04 09:00:00","LONGIL","2583","14"
"2013/01/04 09:00:00","MHK VL","1025","14"
"2013/01/04 09:00:00","MILLWD","382","14"
"2013/01/04 09:00:00","N.Y.C.","6444","14"
"2013/01/04 09:00:00","NORTH","852","14"
"2013/01/04 09:00:00","WEST","1957","14"
"2013/01/04 10:00:00","CAPITL","1508","15"
"2013/01/04 10:00:00","CENTRL","2112","15"
"2013/01/04 10:00:00","DUNWOD","762","15"
"2013/01/04 10:00:00","GENESE","1211","15"
"2013/01/04 10:00:00","HUD VL","1231","15"
"2013/01/04 10:00:00","LONGIL","2615","15"
"2013/01/04 10:00:00","MHK VL","1030","15"
"2013/01/04 10:00:00","MILLWD","378","15"
"2013/01/04 10:00:00","N.Y.C.","6572","15"
"2013/01/04 10:00:00","NORTH","852","15"
"2013/01/04 10:00:00","WEST","1961","15"
"2013/01/04 11:00:00","CAPITL","1504","16"
"2013/01/04 11:00:00","CENTRL","2110","16"
"2013/01/04 11:00:00","DUNWOD","761","16"
"2013/01/04 11:00:00","GENESE","1212","16"
"2013/01/04 11:00:00","HUD VL","1232","16"
"2013/01/04 11:00:00","LONGIL","2617","16"
"2013/01/04 11:00:00","MHK VL","1024","16"
"2013/01/04 11:00:00","MILLWD","371","16"
"2013/01/04 11:00:00","N.Y.C.","6615","16"
"2013/01/04 11:00:00","NORTH","848","16"
"2013/01/04 11:00:00","WEST","1965","16"
"2013/01/04 12:00:00","CAPITL","1488","17"
"2013/01/04 12:00:00","CENTRL","2075","17"
"2013/01/04 12:00:00","DUNWOD","750","17"
"2013/01/04 12:00:00","GENESE","1201","17"
"2013/01/04 12:00:00","HUD VL","1221","17"
"2013/01/04 12:00:00","LONGIL","2603","17"
"2013/01/04 12:00:00","MHK VL","1006","17"
"2013/01/04 12:00:00","MILLWD","370","17"
"2013/01/04 12:00:00","N.Y.C.","6618","17"
"2013/01/04 12:00:00","NORTH","839","17"
"2013/01/04 12:00:00","WEST","1950","17"
"2013/01/04 13:00:00","CAPITL","1470","18"
"2013/01/04 13:00:00","CENTRL","2075","18"
"2013/01/04 13:00:00","DUNWOD","748","18"
"2013/01/04 13:00:00","GENESE","1194","18"
"2013/01/04 13:00:00","HUD VL","1214","18"
"2013/01/04 13:00:00","LONGIL","2583","18"
"2013/01/04 13:00:00","MHK VL","994","18"
"2013/01/04 13:00:00","MILLWD","367","18"
"2013/01/04 13:00:00","N.Y.C.","6598","18"
"2013/01/04 13:00:00","NORTH","834","18"
"2013/01/04 13:00:00","WEST","1957","18"
"2013/01/04 14:00:00","CAPITL","1444","19"
"2013/01/04 14:00:00","CENTRL","2050","19"
"2013/01/04 14:00:00","DUNWOD","747","19"
"2013/01/04 14:00:00","GENESE","1186","19"
"2013/01/04 14:00:00","HUD VL","1202","19"
"2013/01/04 14:00:00","LONGIL","2568","19"
"2013/01/04 14:00:00","MHK VL","984","19"
"2013/01/04 14:00:00","MILLWD","366","19"
"2013/01/04 14:00:00","N.Y.C.","6574","19"
"2013/01/04 14:00:00","NORTH","831","19"
"2013/01/04 14:00:00","WEST","1945","19"
"2013/01/04 15:00:00","CAPITL","1443","20"
"2013/01/04 15:00:00","CENTRL","2034","20"
"2013/01/04 15:00:00","DUNWOD","746","20"
"2013/01/04 15:00:00","GENESE","1183","20"
"2013/01/04 15:00:00","HUD VL","1197","20"
"2013/01/04 15:00:00","LONGIL","2586","20"
"2013/01/04 15:00:00","MHK VL","982","20"
"2013/01/04 15:00:00","MILLWD","372","20"
"2013/01/04 15:00:00","N.Y.C.","6573","20"
"2013/01/04 15:00:00","NORTH","829","20"
"2013/01/04 15:00:00","WEST","1935","20"
"2013/01/04 16:00:00","CAPITL","1499","21"
"2013/01/04 16:00:00","CENTRL","2082","21"
"2013/01/04 16:00:00","DUNWOD","780","21"
"2013/01/04 16:00:00","GENESE","1210","21"
"2013/01/04 16:00:00","HUD VL","1245","21"
"2013/01/04 16:00:00","LONGIL","2713","21"
"2013/01/04 16:00:00","MHK VL","1008","21"
"2013/01/04 16:00:00","MILLWD","390","21"
"2013/01/04 16:00:00","N.Y.C.","6675","21"
"2013/01/04 16:00:00","NORTH","844","21"
"2013/01/04 16:00:00","WEST","1967","21"
"2013/01/04 17:00:00","CAPITL","1617","22"
"2013/01/04 17:00:00","CENTRL","2226","22"
"2013/01/04 17:00:00","DUNWOD","837","22"
"2013/01/04 17:00:00","GENESE","1305","22"
"2013/01/04 17:00:00","HUD VL","1362","22"
"2013/01/04 17:00:00","LONGIL","2984","22"
"2013/01/04 17:00:00","MHK VL","1077","22"
"2013/01/04 17:00:00","MILLWD","434","22"
"2013/01/04 17:00:00","N.Y.C.","6861","22"
"2013/01/04 17:00:00","NORTH","863","22"
"2013/01/04 17:00:00","WEST","2088","22"
"2013/01/04 18:00:00","CAPITL","1617","23"
"2013/01/04 18:00:00","CENTRL","2220","23"
"2013/01/04 18:00:00","DUNWOD","838","23"
"2013/01/04 18:00:00","GENESE","1298","23"
"2013/01/04 18:00:00","HUD VL","1372","23"
"2013/01/04 18:00:00","LONGIL","3036","23"
"2013/01/04 18:00:00","MHK VL","1075","23"
"2013/01/04 18:00:00","MILLWD","447","23"
"2013/01/04 18:00:00","N.Y.C.","6753","23"
"2013/01/04 18:00:00","NORTH","856","23"
"2013/01/04 18:00:00","WEST","2089","23"
"2013/01/04 19:00:00","CAPITL","1577","0"
"2013/01/04 19:00:00","CENTRL","2174","0"
"2013/01/04 19:00:00","DUNWOD","817","0"
"2013/01/04 19:00:00","GENESE","1266","0"
"2013/01/04 19:00:00","HUD VL","1347","0"
"2013/01/04 19:00:00","LONGIL","2971","0"
"2013/01/04 19:00:00","MHK VL","1051","0"
"2013/01/04 19:00:00","MILLWD","439","0"
"2013/01/04 19:00:00","N.Y.C.","6568","0"
"2013/01/04 19:00:00","NORTH","854","0"
"2013/01/04 19:00:00","WEST","2051","0"
"2013/01/04 20:00:00","CAPITL","1537","1"
"2013/01/04 20:00:00","CENTRL","2118","1"
"2013/01/04 20:00:00","DUNWOD","786","1"
"2013/01/04 20:00:00","GENESE","1230","1"
"2013/01/04 20:00:00","HUD VL","1316","1"
"2013/01/04 20:00:00","LONGIL","2884","1"
"2013/01/04 20:00:00","MHK VL","1022","1"
"2013/01/04 20:00:00","MILLWD","425","1"
"2013/01/04 20:00:00","N.Y.C.","6349","1"
"2013/01/04 20:00:00","NORTH","844","1"
"2013/01/04 20:00:00","WEST","2010","1"
"2013/01/04 21:00:00","CAPITL","1468","2"
"2013/01/04 21:00:00","CENTRL","2032","2"
"2013/01/04 21:00:00","DUNWOD","750","2"
"2013/01/04 21:00:00","GENESE","1176","2"
"2013/01/04 21:00:00","HUD VL","1261","2"
"2013/01/04 21:00:00","LONGIL","2758","2"
"2013/01/04 21:00:00","MHK VL","975","2"
"2013/01/04 21:00:00","MILLWD","407","2"
"2013/01/04 21:00:00","N.Y.C.","6133","2"
"2013/01/04 21:00:00","NORTH","829","2"
"2013/01/04 21:00:00","WEST","1955","2"
"2013/01/04 22:00:00","CAPITL","1364","3"
"2013/01/04 22:00:00","CENTRL","1891","3"
"2013/01/04 22:00:00","DUNWOD","698","3"
"2013/01/04 22:00:00","GENESE","1089","3"
"2013/01/04 22:00:00","HUD VL","1177","3"
"2013/01/04 22:00:00","LONGIL","2568","3"
"2013/01/04 22:00:00","MHK VL","904","3"
"2013/01/04 22:00:00","MILLWD","372","3"
"2013/01/04 22:00:00","N.Y.C.","5867","3"
"2013/01/04 22:00:00","NORTH","807","3"
"2013/01/04 22:00:00","WEST","1862","3"
"2013/01/04 23:00:00","CAPITL","1271","4"
"2013/01/04 23:00:00","CENTRL","1760","4"
"2013/01/04 23:00:00","DUNWOD","640","4"
"2013/01/04 23:00:00","GENESE","1001","4"
"2013/01/04 23:00:00","HUD VL","1078","4"
"2013/01/04 23:00:00","LONGIL","2346","4"
"2013/01/04 23:00:00","MHK VL","841","4"
"2013/01/04 23:00:00","MILLWD","340","4"
"2013/01/04 23:00:00","N.Y.C.","5511","4"
"2013/01/04 23:00:00","NORTH","779","4"
"2013/01/04 23:00:00","WEST","1747","4"
"2013/01/05 00:00:00","CAPITL","1206","5"
"2013/01/05 00:00:00","CENTRL","1642","5"
"2013/01/05 00:00:00","DUNWOD","606","5"
"2013/01/05 00:00:00","GENESE","949","5"
"2013/01/05 00:00:00","HUD VL","999","5"
"2013/01/05 00:00:00","LONGIL","2162","5"
"2013/01/05 00:00:00","MHK VL","808","5"
"2013/01/05 00:00:00","MILLWD","311","5"
"2013/01/05 00:00:00","N.Y.C.","5142","5"
"2013/01/05 00:00:00","NORTH","797","5"
"2013/01/05 00:00:00","WEST","1682","5"
"2013/01/05 01:00:00","CAPITL","1156","6"
"2013/01/05 01:00:00","CENTRL","1587","6"
"2013/01/05 01:00:00","DUNWOD","576","6"
"2013/01/05 01:00:00","GENESE","917","6"
"2013/01/05 01:00:00","HUD VL","957","6"
